date,Dongsi@SO2,Dongsi@NO2,Dongsi@CO,Dongsi@O3,Dongsi@TEMP,Dongsi@PRES,Dongsi@DEWP,Dongsi@RAIN,Dongsi@WSPM,Dongsi@PM2.5,Aotizhongxin@PM2.5,Changping@PM2.5,Dingling@PM2.5,Guanyuan@PM2.5,Gucheng@PM2.5,Huairou@PM2.5,Nongzhanguan@PM2.5,Shunyi@PM2.5,Tiantan@PM2.5,Wanliu@PM2.5,Wanshouxigong@PM2.5
2015-06-11,4.521739130434782,30.217391304347824,626.0869565217391,65.1304347826087,22.5625,993.4499999999999,11.387500000000001,0.0,2.4875000000000003,28.17391304347826,8.882352941176471,10.25,7.541666666666667,23.333333333333332,21.625,18.541666666666668,24.583333333333332,15.333333333333334,25.625,19.956521739130434,28.166666666666668
2015-06-12,4.695652173913044,24.166666666666668,312.5,74.54166666666667,24.791666666666668,993.5791666666668,9.475,0.0,3.7541666666666664,9.125,4.909090909090909,7.333333333333333,5.708333333333333,8.458333333333334,10.818181818181818,5.833333333333333,10.25,11.5,7.291666666666667,6.416666666666667,8.041666666666666
2015-06-13,4.875,21.125,425.0,92.54166666666667,23.454166666666666,1000.1458333333334,14.375,0.09583333333333333,2.3833333333333333,12.916666666666666,10.333333333333334,8.125,5.083333333333333,13.333333333333334,13.125,10.045454545454545,14.25,11.166666666666666,13.083333333333334,11.25,11.958333333333334
2015-06-14,4.583333333333333,33.083333333333336,475.0,97.79166666666667,25.229166666666668,1003.9208333333332,14.5375,0.0,1.4916666666666665,22.375,19.75,17.458333333333332,11.333333333333334,21.333333333333332,24.208333333333332,15.136363636363637,23.041666666666668,18.583333333333332,19.375,19.0,19.125
2015-06-15,23.583333333333332,40.75,1441.6666666666667,154.95833333333334,26.741666666666664,1002.4666666666667,14.987499999999999,0.0,2.1083333333333334,95.54166666666667,100.8,69.11111111111111,69.79166666666667,93.76190476190476,91.83333333333333,75.83333333333333,100.08333333333333,97.5,89.04545454545455,86.16666666666667,87.125
2015-06-16,22.263157894736842,59.05263157894737,1278.9473684210527,118.15789473684211,26.833333333333332,999.3583333333332,15.525,0.0,1.9875,124.16666666666667,111.91666666666667,81.0,95.9047619047619,103.875,102.73913043478261,100.83333333333333,119.05,112.21739130434783,103.76190476190476,97.17391304347827,107.30434782608695
2015-06-17,4.583333333333333,41.25,854.1666666666666,115.54166666666667,25.65833333333333,998.4666666666667,17.208333333333332,0.44166666666666665,1.5458333333333334,46.31818181818182,43.666666666666664,28.875,24.583333333333332,49.958333333333336,56.0,23.904761904761905,45.291666666666664,40.0,47.35,49.708333333333336,45.94117647058823
2015-06-18,4.041666666666667,26.375,575.0,75.83333333333333,26.712500000000002,1001.7958333333332,8.983333333333333,0.0,1.9166666666666667,21.916666666666668,21.541666666666668,7.875,5.333333333333333,20.375,15.0,7.375,22.708333333333332,24.625,20.833333333333332,16.17391304347826,16.291666666666668
2015-06-19,5.083333333333333,29.25,762.5,57.5,20.783333333333335,1005.6333333333333,13.570833333333333,0.39166666666666666,1.7249999999999999,23.25,18.083333333333332,11.791666666666666,8.666666666666666,17.125,9.25,11.478260869565217,19.083333333333332,19.116666666666667,19.75,11.541666666666666,15.708333333333334
2015-06-20,4.333333333333333,33.0,750.0,96.91666666666667,24.679166666666664,1007.3208333333333,13.633333333333333,0.0,1.5541666666666665,25.833333333333332,21.875,16.291666666666668,13.375,24.666666666666668,20.416666666666668,15.25,24.041666666666668,21.375,24.416666666666668,20.125,22.5
2015-06-21,8.75,41.0,862.5,129.16666666666666,27.179166666666664,1003.8333333333334,13.5625,0.0,1.8458333333333332,48.291666666666664,46.291666666666664,30.125,28.25,45.0,42.208333333333336,33.375,46.375,49.833333333333336,42.833333333333336,41.458333333333336,43.75
2015-06-22,24.583333333333332,36.416666666666664,1337.5,138.33333333333334,26.395833333333332,1001.5375,15.299999999999999,0.0,1.7874999999999999,98.04166666666667,93.75,78.83333333333333,75.54166666666667,90.5,92.70833333333333,78.91666666666667,91.95833333333333,107.95833333333333,90.25,88.41666666666667,87.20833333333333
2015-06-23,21.875,41.291666666666664,1929.1666666666667,138.5,26.833333333333332,1002.6583333333333,17.895833333333332,0.012499999999999999,1.9416666666666667,200.08333333333334,197.79166666666666,169.79166666666666,148.91666666666666,186.5,166.875,157.79166666666666,193.58333333333334,209.45833333333334,187.33333333333334,180.04166666666666,182.16666666666666
2015-06-24,13.125,45.916666666666664,1179.1666666666667,71.625,25.275000000000002,1001.1958333333333,17.775000000000002,0.0,2.0708333333333333,113.5,116.56521739130434,139.125,153.125,110.95833333333333,126.29166666666667,149.91666666666666,108.625,120.91666666666667,103.70833333333333,120.625,98.20833333333333
2015-06-25,8.583333333333334,64.91666666666667,1133.3333333333333,58.625,24.474999999999998,997.4125,18.133333333333333,0.0,1.425,119.16666666666667,122.375,150.29166666666666,142.54166666666666,113.95833333333333,127.3913043478261,133.79166666666666,115.04166666666667,125.54166666666667,112.29166666666667,127.5,103.70833333333333
2015-06-26,2.0416666666666665,27.75,1037.5,127.5,24.141666666666666,996.3458333333333,19.720833333333335,2.316666666666667,1.7083333333333333,114.125,103.20833333333333,99.08333333333333,94.375,107.82608695652173,118.16666666666667,85.25,106.29166666666667,103.66666666666667,119.29166666666667,109.08333333333333,114.82608695652173
2015-06-27,4.666666666666667,34.666666666666664,962.5,97.125,24.900000000000002,1000.6999999999999,20.145833333333332,0.0,1.2625,96.29166666666667,90.75,84.58333333333333,74.91666666666667,92.54166666666667,94.66666666666667,80.54166666666667,93.95833333333333,88.91666666666667,94.95833333333333,89.375,85.66666666666667
2015-06-28,6.75,38.916666666666664,1254.1666666666667,104.20833333333333,27.150000000000002,1001.8583333333332,21.166666666666668,0.0,1.8416666666666668,156.0,153.54166666666666,149.95833333333334,148.83333333333334,145.95833333333334,143.20833333333334,137.375,152.29166666666666,153.66666666666666,148.58333333333334,149.41666666666666,138.66666666666666
2015-06-29,6.3478260869565215,50.869565217391305,1086.9565217391305,42.34782608695652,22.4375,1001.1625,19.433333333333334,0.125,1.675,127.375,120.7,119.91666666666667,112.625,125.16666666666667,136.625,91.625,116.45833333333333,94.3913043478261,124.54166666666667,124.79166666666667,123.45833333333333
2015-06-30,2.0,28.217391304347824,470.8333333333333,54.208333333333336,22.141666666666666,998.7416666666667,14.558333333333332,0.03333333333333333,2.6333333333333333,16.125,13.083333333333334,14.375,9.450000000000001,16.666666666666668,12.0,11.791666666666666,18.958333333333332,19.0,13.5,15.375,12.708333333333334
2015-07-01,2.5,38.5,537.5,46.833333333333336,24.724999999999998,993.65,13.3375,0.075,1.7125000000000001,21.208333333333332,19.041666666666668,15.583333333333334,6.375,21.0,19.125,16.083333333333332,24.458333333333332,19.291666666666668,16.5,18.166666666666668,18.52173913043478
2015-07-02,3.8333333333333335,32.041666666666664,437.5,53.708333333333336,26.7375,997.9375,9.329166666666667,0.0,2.0208333333333335,9.291666666666666,8.208333333333334,8.458333333333334,4.625,12.666666666666666,6.416666666666667,9.125,10.208333333333334,9.291666666666666,8.333333333333334,11.0,7.75
2015-07-03,13.208333333333334,37.0,1233.3333333333333,86.875,25.150000000000002,1003.8708333333334,10.795833333333334,0.0,2.004166666666667,26.625,27.59090909090909,21.75,20.125,28.375,27.791666666666668,14.416666666666666,28.166666666666668,17.791666666666668,26.25,27.541666666666668,26.75
2015-07-04,8.041666666666666,47.791666666666664,812.5,56.75,22.287499999999998,1005.5541666666667,13.154166666666667,0.06666666666666667,1.4041666666666668,33.041666666666664,32.083333333333336,37.541666666666664,32.833333333333336,31.166666666666668,33.25,37.041666666666664,33.083333333333336,34.333333333333336,29.0,34.75,28.625
2015-07-05,12.458333333333334,43.583333333333336,1141.6666666666667,104.0,23.599999999999998,1005.725,15.016666666666666,0.0,1.625,67.875,65.79166666666667,65.25,58.416666666666664,67.375,64.04166666666667,50.666666666666664,65.375,52.708333333333336,60.375,70.25,62.291666666666664
2015-07-06,13.541666666666666,35.166666666666664,1225.0,118.33333333333333,25.391666666666666,1006.1999999999999,15.804166666666667,0.0,1.5541666666666665,70.16666666666667,71.41666666666667,76.0,67.33333333333333,70.58333333333333,71.79166666666667,61.541666666666664,67.66666666666667,69.33333333333333,64.91666666666667,72.33333333333333,61.0
2015-07-07,9.291666666666666,38.291666666666664,983.3333333333334,113.04166666666667,26.670833333333334,1004.7875,16.241666666666667,0.0,1.7000000000000002,70.375,70.41666666666667,72.125,66.91666666666667,66.04166666666667,64.625,67.375,70.08333333333333,77.16666666666667,61.541666666666664,65.875,60.75
2015-07-08,9.958333333333334,38.541666666666664,1254.1666666666667,120.04166666666667,27.412499999999998,1005.9833333333332,18.1375,0.0,1.8958333333333333,132.0,127.95833333333333,126.33333333333333,107.83333333333333,123.91666666666667,121.41666666666667,117.54166666666667,120.25,133.04166666666666,126.91666666666667,118.75,117.0
2015-07-09,12.875,41.791666666666664,904.1666666666666,111.0,27.71666666666667,1008.225,15.745833333333332,0.0,1.8,76.125,73.85714285714286,77.75,66.33333333333333,75.91304347826087,80.125,64.04166666666667,62.208333333333336,71.75,70.16666666666667,80.625,66.0
2015-07-10,9.5,30.083333333333332,704.1666666666666,107.70833333333333,27.858333333333334,1006.3958333333334,17.416666666666668,0.0,2.283333333333333,52.041666666666664,54.833333333333336,53.208333333333336,48.333333333333336,55.375,57.75,38.875,40.5,44.166666666666664,50.708333333333336,55.791666666666664,51.708333333333336
2015-07-11,11.625,38.125,1316.6666666666667,113.70833333333333,28.770833333333332,1002.9583333333334,19.154166666666665,0.0,1.575,114.20833333333333,114.08333333333333,95.375,92.125,110.375,97.54166666666667,92.95833333333333,97.625,107.25,108.54166666666667,108.41666666666667,99.66666666666667
2015-07-12,6.291666666666667,48.125,1054.1666666666667,133.29166666666666,30.266666666666666,995.7041666666668,19.216666666666665,0.0,1.491666666666667,124.08333333333333,115.79166666666667,94.0,91.66666666666667,110.33333333333333,107.375,92.65217391304348,95.66666666666667,116.47826086956522,118.625,137.2941176470588,113.54166666666667
2015-07-13,3.0416666666666665,44.333333333333336,700.0,152.41666666666666,32.35,993.5833333333334,15.725,0.0,1.8041666666666665,53.25,52.45454545454545,52.08695652173913,43.666666666666664,54.125,58.041666666666664,42.95652173913044,25.17391304347826,48.333333333333336,53.375,65.0,49.666666666666664
2015-07-14,6.208333333333333,32.833333333333336,733.3333333333334,142.29166666666666,29.858333333333334,999.1166666666667,16.345833333333335,0.020833333333333332,2.1333333333333333,41.416666666666664,40.333333333333336,33.041666666666664,28.833333333333332,43.958333333333336,41.08695652173913,33.708333333333336,13.208333333333334,38.458333333333336,40.21739130434783,38.0,34.041666666666664
2015-07-15,4.791666666666667,48.625,808.3333333333334,86.75,27.525000000000002,1001.4166666666666,16.220833333333335,0.0,1.5875000000000001,39.916666666666664,38.083333333333336,31.375,29.458333333333332,39.25,36.875,35.166666666666664,22.285714285714285,41.916666666666664,38.857142857142854,36.458333333333336,36.291666666666664
2015-07-16,2.0416666666666665,31.625,837.5,81.45833333333333,23.366666666666664,1003.3874999999999,19.083333333333332,0.2291666666666667,2.0749999999999997,43.666666666666664,41.625,35.958333333333336,24.666666666666668,45.083333333333336,37.041666666666664,32.166666666666664,32.5,33.583333333333336,44.166666666666664,41.166666666666664,45.59090909090909
2015-07-17,2.625,39.625,954.1666666666666,54.75,22.8,1003.1166666666667,19.720833333333335,1.0333333333333334,1.3208333333333333,43.708333333333336,37.666666666666664,38.5,27.583333333333332,50.0,38.916666666666664,25.458333333333332,29.333333333333332,30.625,44.291666666666664,34.708333333333336,36.391304347826086
2015-07-18,2.0,31.333333333333332,929.1666666666666,78.66666666666667,23.125,1002.2333333333332,20.3625,2.4625,1.3958333333333333,56.25,51.875,36.125,36.125,55.541666666666664,48.916666666666664,38.208333333333336,41.5,45.666666666666664,51.958333333333336,46.333333333333336,49.375
2015-07-19,2.0,39.416666666666664,1083.3333333333333,60.791666666666664,23.287499999999998,1003.7375000000001,21.233333333333334,0.3458333333333334,1.6208333333333333,85.45833333333333,76.79166666666667,63.208333333333336,56.958333333333336,80.0,69.875,44.0,66.58333333333333,50.791666666666664,81.04166666666667,70.04166666666667,78.83333333333333
2015-07-20,2.0,36.791666666666664,1050.0,64.125,25.0625,1003.2791666666667,21.979166666666668,0.9041666666666667,1.4000000000000001,100.0909090909091,95.78260869565217,73.83333333333333,66.58333333333333,100.0,92.125,58.75,80.91666666666667,72.08695652173913,94.5,93.91666666666667,92.79166666666667
2015-07-21,2.0,33.416666666666664,1245.8333333333333,86.08333333333333,25.645833333333332,1001.1208333333334,22.25,0.020833333333333332,1.625,143.0,141.08333333333334,144.79166666666666,136.95833333333334,143.25,139.16666666666666,125.04166666666667,120.625,127.08333333333333,134.70833333333334,141.41666666666666,129.70833333333334
2015-07-22,2.125,37.208333333333336,829.1666666666666,91.625,25.395833333333332,999.9833333333332,20.529166666666665,0.16666666666666666,1.3541666666666667,65.58333333333333,65.83333333333333,52.375,38.25,70.08333333333333,65.45833333333333,58.72727272727273,53.416666666666664,75.75,62.083333333333336,72.16666666666667,55.25
2015-07-23,2.0,54.25,966.6666666666666,68.16666666666667,25.325,999.7666666666668,21.258333333333333,0.004166666666666667,1.075,53.875,45.416666666666664,24.291666666666668,22.375,51.041666666666664,33.166666666666664,37.666666666666664,39.666666666666664,66.70833333333333,46.458333333333336,42.59090909090909,40.458333333333336
2015-07-24,2.7916666666666665,54.916666666666664,1058.3333333333333,81.375,26.4875,997.4333333333334,20.375,0.0,1.3666666666666665,64.54166666666667,58.708333333333336,41.25,37.291666666666664,60.416666666666664,42.875,46.791666666666664,53.083333333333336,64.83333333333333,61.625,47.416666666666664,57.458333333333336
2015-07-25,2.0,44.458333333333336,1266.6666666666667,111.75,28.03333333333333,996.4875000000001,21.125,0.0,1.7208333333333332,104.5,91.875,70.5,62.041666666666664,95.20833333333333,89.54166666666667,65.75,89.25,77.5,99.25,84.66666666666667,89.5
2015-07-26,2.6666666666666665,30.916666666666668,1166.6666666666667,134.75,29.854166666666668,998.7291666666666,22.52916666666667,0.0,1.3208333333333333,126.54166666666667,125.125,62.875,56.833333333333336,113.125,74.33333333333333,91.83333333333333,115.875,125.66666666666667,116.83333333333333,103.16666666666667,109.70833333333333
2015-07-27,2.0,34.291666666666664,966.6666666666666,121.66666666666667,28.520833333333332,999.9791666666666,22.495833333333334,1.5583333333333333,1.8458333333333332,75.25,76.47826086956522,89.25,86.54166666666667,80.33333333333333,88.75,79.0,57.21739130434783,76.875,72.125,85.875,70.25
2015-07-28,2.0,29.083333333333332,862.5,103.625,26.4375,998.8625000000001,22.808333333333334,0.13333333333333333,1.075,59.708333333333336,55.333333333333336,39.125,32.0,58.958333333333336,50.916666666666664,30.708333333333332,45.625,38.391304347826086,56.416666666666664,54.25,58.458333333333336
2015-07-29,2.0,39.333333333333336,1100.0,101.83333333333333,28.858333333333334,996.9666666666667,23.8125,0.0,1.375,111.625,101.29166666666667,38.208333333333336,33.791666666666664,97.33333333333333,75.75,59.208333333333336,100.66666666666667,103.95833333333333,104.625,73.66666666666667,95.79166666666667
2015-07-30,3.3043478260869565,25.130434782608695,929.1666666666666,76.66666666666667,24.270833333333332,1000.1,21.875,0.7999999999999999,1.8250000000000002,52.041666666666664,49.708333333333336,38.958333333333336,35.125,53.958333333333336,46.0,30.375,37.041666666666664,34.75,21.842105263157894,47.333333333333336,53.208333333333336
2015-07-31,2.0,17.083333333333332,587.5,100.04166666666667,25.541666666666668,1003.3375,20.599999999999998,0.5541666666666667,1.4583333333333333,26.17391304347826,29.083333333333332,31.217391304347824,16.083333333333332,29.73913043478261,28.666666666666668,21.318181818181817,18.73913043478261,22.695652173913043,20.3125,27.291666666666668,19.52173913043478
2015-08-01,3.4166666666666665,41.916666666666664,1483.3333333333333,58.166666666666664,25.333333333333332,1002.4791666666666,22.208333333333332,0.5375,1.2666666666666666,75.625,108.6,65.57142857142857,52.125,65.29166666666667,54.708333333333336,62.916666666666664,65.375,84.41666666666667,67.25,60.083333333333336,62.041666666666664
2015-08-02,2.0,16.083333333333332,1166.6666666666667,71.875,26.070833333333336,998.4541666666668,23.4875,0.12083333333333333,1.3208333333333333,76.95833333333333,85.0,66.41666666666667,48.583333333333336,79.875,90.95833333333333,56.583333333333336,65.125,58.625,71.70833333333333,84.04166666666667,72.25
2015-08-03,6.913043478260869,30.318181818181817,1229.1666666666667,42.583333333333336,25.675,998.1208333333334,20.3875,0.004166666666666667,1.7375,75.54166666666667,12.142857142857142,48.82608695652174,35.875,77.9090909090909,85.95454545454545,47.458333333333336,60.958333333333336,66.5,74.25,76.17391304347827,71.54166666666667
2015-08-04,3.6666666666666665,36.916666666666664,445.8333333333333,90.58333333333333,26.6375,996.9708333333333,16.825,0.0,1.5916666666666668,20.454545454545453,19.083333333333332,17.125,12.833333333333334,20.958333333333332,20.833333333333332,17.625,14.0,17.708333333333332,18.083333333333332,19.625,16.833333333333332
2015-08-05,3.5714285714285716,46.523809523809526,1071.4285714285713,86.71428571428571,27.520833333333332,998.2875,21.458333333333332,0.14166666666666666,1.6791666666666665,82.57142857142857,78.95238095238095,36.6,42.523809523809526,78.66666666666667,69.78947368421052,53.10526315789474,71.95238095238095,77.33333333333333,80.5,70.0,72.9
2015-08-06,2.0,30.5,833.3333333333334,113.08333333333333,25.53333333333333,1002.6583333333333,19.808333333333334,0.0,1.5541666666666665,59.5,59.916666666666664,44.458333333333336,38.5,61.583333333333336,59.125,50.333333333333336,47.43478260869565,56.208333333333336,57.041666666666664,50.291666666666664,56.75
2015-08-07,2.8333333333333335,35.791666666666664,1195.8333333333333,86.20833333333333,25.2,1007.8666666666667,21.833333333333332,2.025,1.6083333333333334,100.16666666666667,95.29166666666667,92.16666666666667,93.45833333333333,104.25,97.95833333333333,78.16666666666667,86.25,76.95652173913044,95.58333333333333,98.29166666666667,89.54166666666667
2015-08-08,2.0,36.208333333333336,725.0,99.0,24.8,1008.6833333333334,19.525000000000002,0.0,1.0208333333333333,48.291666666666664,42.208333333333336,29.391304347826086,26.208333333333332,49.36363636363637,41.791666666666664,23.791666666666668,36.541666666666664,28.958333333333332,39.916666666666664,37.291666666666664,40.375
2015-08-09,2.3333333333333335,38.833333333333336,812.5,121.875,27.808333333333334,1006.2875,20.879166666666666,0.0,1.0708333333333333,61.791666666666664,55.083333333333336,43.166666666666664,40.333333333333336,65.95833333333333,63.125,33.791666666666664,54.083333333333336,38.958333333333336,60.333333333333336,55.166666666666664,59.166666666666664
2015-08-10,2.0,44.52173913043478,779.1666666666666,98.29166666666667,28.9375,1005.3000000000001,19.95,0.0,1.4833333333333334,47.541666666666664,45.458333333333336,29.863636363636363,23.583333333333332,47.791666666666664,37.125,30.0,40.75,35.541666666666664,47.25,46.541666666666664,45.5
2015-08-11,7.833333333333333,35.083333333333336,1683.3333333333333,128.125,29.183333333333334,1004.3416666666667,21.566666666666666,0.008333333333333333,1.4833333333333334,105.95833333333333,100.66666666666667,69.33333333333333,65.70833333333333,107.54166666666667,85.16666666666667,63.375,92.0,82.16666666666667,103.29166666666667,94.875,99.625
2015-08-12,3.6666666666666665,34.708333333333336,1037.5,134.58333333333334,30.066666666666666,1001.9083333333333,20.916666666666668,0.0,2.1416666666666666,87.75,82.58333333333333,59.166666666666664,55.166666666666664,87.16666666666667,71.66666666666667,71.66666666666667,81.5,87.29166666666667,86.04166666666667,77.41666666666667,85.04166666666667
2015-08-13,11.625,41.291666666666664,1195.8333333333333,137.08333333333334,29.4375,999.4666666666667,21.441666666666666,0.0,2.0541666666666667,125.0,123.79166666666667,110.70833333333333,112.625,125.08333333333333,117.625,121.91666666666667,116.0,132.70833333333334,117.41666666666667,121.33333333333333,110.0
2015-08-14,5.041666666666667,34.958333333333336,816.6666666666666,87.70833333333333,28.525000000000002,998.8625000000001,17.037499999999998,0.0,2.0124999999999997,60.583333333333336,60.666666666666664,46.791666666666664,40.583333333333336,64.75,53.833333333333336,68.66666666666667,54.041666666666664,66.20833333333333,55.5,65.04166666666667,58.583333333333336
2015-08-15,3.2083333333333335,39.666666666666664,575.0,86.16666666666667,28.541666666666668,1000.8125,14.654166666666667,0.0,1.7291666666666667,26.458333333333332,25.833333333333332,16.5,13.375,29.208333333333332,25.833333333333332,19.458333333333332,18.333333333333332,19.130434782608695,26.208333333333332,26.125,26.25
2015-08-16,7.375,44.375,762.5,138.41666666666666,28.8,1001.0875,17.320833333333333,0.0,1.8916666666666666,40.375,37.333333333333336,23.333333333333332,19.916666666666668,40.208333333333336,38.958333333333336,24.666666666666668,35.833333333333336,38.916666666666664,38.541666666666664,38.69565217391305,35.875
2015-08-17,10.958333333333334,38.625,1045.8333333333333,124.91666666666667,29.179166666666664,1001.6333333333333,18.879166666666666,0.0,1.6208333333333333,81.45833333333333,79.04347826086956,81.91666666666667,76.95833333333333,82.45833333333333,73.95833333333333,71.04166666666667,71.45833333333333,91.83333333333333,80.20833333333333,82.33333333333333,73.625
2015-08-18,2.6666666666666665,35.166666666666664,804.1666666666666,96.45833333333333,26.3125,1005.975,17.504166666666666,0.0,1.8583333333333334,50.541666666666664,46.166666666666664,52.541666666666664,60.375,53.958333333333336,53.0,47.416666666666664,38.791666666666664,41.166666666666664,53.083333333333336,48.82608695652174,52.083333333333336
2015-08-19,2.375,40.75,808.3333333333334,86.58333333333333,24.8625,1006.8666666666667,18.8875,0.008333333333333333,1.55,57.583333333333336,56.083333333333336,47.083333333333336,41.333333333333336,56.708333333333336,45.583333333333336,41.291666666666664,49.583333333333336,49.43478260869565,53.833333333333336,51.26086956521739,51.041666666666664
2015-08-20,2.3333333333333335,27.375,641.6666666666666,102.125,26.34166666666667,1003.8666666666667,16.216666666666665,0.0,1.6375,34.125,32.625,37.75,33.041666666666664,41.13636363636363,39.166666666666664,25.291666666666668,28.791666666666668,23.958333333333332,36.25,35.75,36.416666666666664
2015-08-21,2.0,26.125,429.1666666666667,100.45833333333333,27.879166666666666,1001.375,13.191666666666668,0.0,1.5916666666666668,14.375,13.916666666666666,10.75,8.041666666666666,17.166666666666668,12.791666666666666,13.173913043478262,12.578947368421053,13.416666666666666,12.956521739130435,14.391304347826088,14.11111111111111
2015-08-22,3.625,24.333333333333332,612.5,71.54166666666667,26.75,1001.2708333333334,16.1125,0.0,2.183333333333333,17.0,17.666666666666668,9.208333333333334,4.363636363636363,20.954545454545453,13.291666666666666,12.333333333333334,13.875,13.333333333333334,18.238095238095237,17.652173913043477,19.043478260869566
2015-08-23,5.458333333333333,25.666666666666668,850.0,68.54166666666667,23.275000000000002,1005.225,17.683333333333334,0.04583333333333334,1.7166666666666668,24.666666666666668,21.958333333333332,25.833333333333332,25.458333333333332,29.166666666666668,31.125,14.083333333333334,17.458333333333332,14.416666666666666,25.541666666666668,27.541666666666668,26.782608695652176
2015-08-24,2.0,23.791666666666668,512.5,64.04166666666667,24.666666666666668,1006.9541666666668,16.895833333333332,0.0,1.6624999999999999,13.75,13.0,10.5,9.583333333333334,16.083333333333332,12.375,13.083333333333334,10.166666666666666,13.0,12.5,13.916666666666666,11.956521739130435
2015-08-25,2.125,28.666666666666668,479.1666666666667,56.5,25.583333333333332,1006.0666666666666,16.504166666666666,0.0,1.5833333333333333,16.0,14.5,12.0,10.541666666666666,18.166666666666668,12.0,15.416666666666666,12.75,16.304347826086957,15.708333333333334,13.041666666666666,14.25
2015-08-26,2.0,27.083333333333332,470.8333333333333,66.83333333333333,25.895833333333332,1005.1541666666667,16.7,0.0,1.3375000000000001,11.875,11.833333333333334,9.458333333333334,6.875,15.791666666666666,12.333333333333334,11.05,7.791666666666667,11.708333333333334,11.625,13.125,12.73913043478261
2015-08-27,2.0,26.583333333333332,475.0,71.04166666666667,26.0625,1005.1416666666668,16.216666666666665,0.0,1.3291666666666668,11.5,11.541666666666666,7.826086956521739,5.833333333333333,16.208333333333332,11.904761904761905,9.875,9.25,11.0,10.416666666666666,12.083333333333334,13.333333333333334
